,0
23122,https://link.springer.com/content/pdf/10.1007%2F978-3-642-38928-3_11.pdf
23123,
23124,http://eprints.ucm.es/33533/1/Ranchal%2001%20postprint%20%2B%20EMBARGO%2020_08_2017.pdf
23125,
23126,
23127,
23128,https://oa.upm.es/42583/1/INVE_MEM_2015_230324.pdf
23129,https://www.iaarc.org/publications/fulltext/isarc2004-S04-01.pdf
23130,
23131,
23132,https://link.springer.com/content/pdf/10.1007%2Fs40515-015-0024-9.pdf
23133,
23134,
23135,
23136,
23137,
23138,
23139,http://revistademetalurgia.revistas.csic.es/index.php/revistademetalurgia/article/download/1214/1225
23140,
23141,
23142,
23143,
23144,
23145,
23146,
23147,
23148,
23149,
23150,
23151,
23152,https://digital.csic.es/bitstream/10261/42886/1/CISIS11-GT-1893%20v1.0.pdf
23153,
23154,
23155,
23156,https://gredos.usal.es/bitstream/10366/135125/1/paper_3.pdf
23157,https://oa.upm.es/42761/1/INVE_MEM_2015_231257.pdf
23158,
23159,https://tp.revistas.csic.es/index.php/tp/article/download/67/67/67
23160,
23161,
23162,http://rjb.revistas.csic.es/index.php/rjb/article/download/405/400
23163,
23164,https://www.mdpi.com/2073-4441/7/6/2908/pdf?version=1434455746
23165,https://oa.upm.es/11775/2/INVE_MEM_2011_106800.pdf
23166,
23167,http://www.revistas.uma.es/index.php/ejfb/article/download/4039/3749
23168,
23169,https://oa.upm.es/3873/1/INVE_MEM_2008_57612.pdf
23170,http://radar.gsa.ac.uk/3018/1/M.Poyade_2009_LNCS_5622.pdf
23171,
23172,http://ontology.buffalo.edu/medo/ACGT.pdf
23173,
23174,https://link.springer.com/content/pdf/10.1007/3-540-44438-6_23.pdf
23175,https://oa.upm.es/14473/1/HERME_ARC_1992-1.pdf
23176,
23177,
23178,
23179,
23180,
23181,http://revistas.inia.es/index.php/fs/article/download/1009/1006
23182,http://polipapers.upv.es/index.php/EARN/article/download/earn.2003.06.05/5151
23183,https://oa.upm.es/14206/1/01-intelligent-sales-assistant.pdf
23184,
23185,
23186,https://ageconsearch.umn.edu/record/24842/files/cp02bi07.pdf
23187,
23188,
23189,
23190,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/504/578
23191,
23192,
23193,https://oa.upm.es/11264/1/INVE_MEM_2011_91177.pdf
23194,
23195,https://oa.upm.es/5736/1/INVE_MEM_2009_70666.pdf
23196,
23197,
23198,
23199,
23200,
23201,
23202,
23203,
23204,https://oa.upm.es/30687/1/2014enef.pdf
23205,
23206,https://eprints.qut.edu.au/50709/1/50709A.pdf
23207,http://scielo.isciii.es/pdf/cpd/v15n1/ciencias_deporte03.pdf
23208,
23209,
23210,https://oa.upm.es/14279/1/HERME_A_1996-4.pdf
23211,
23212,
23213,https://oa.upm.es/52262/1/INVE_MEM_2015_281997.pdf
23214,
23215,https://oa.upm.es/5783/2/INVE_MEM_2009_73109.pdf
23216,
23217,
23218,
23219,
23220,
23221,
23222,
23223,
23224,
23225,
23226,
23227,
23228,
23229,http://arxiv.org/pdf/1503.06995
23230,
23231,
23232,
23233,
23234,https://oa.upm.es/42599/1/INVE_MEM_2015_230398.pdf
23235,https://www.mdpi.com/2079-9292/4/3/538/pdf?version=1438852725
23236,
23237,
23238,
23239,https://oa.upm.es/8482/1/INVE_MEM_2010_82849.pdf
23240,
23241,https://zenodo.org/record/1270875/files/article.pdf
23242,https://oa.upm.es/4087/2/INVE_MEM_2008_58236.pdf
23243,
23244,
23245,
23246,
23247,
23248,
23249,
23250,
23251,
23252,
23253,
23254,
23255,
23256,
23257,https://oa.upm.es/3711/1/INVE_MEM_2008_56637.pdf
23258,https://scielo.conicyt.cl/pdf/rconst/v14n2/art03.pdf
23259,
23260,
23261,
23262,
23263,
23264,
23265,
23266,
23267,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pip.2425
23268,
23269,
23270,
23271,https://polipapers.upv.es/index.php/IA/article/download/2650/2634
23272,https://oa.upm.es/19913/1/INVE_MEM_2012_130938.pdf
23273,
23274,
23275,https://revistas.uva.es/index.php/ciudades/article/download/1115/959
23276,https://oa.upm.es/19355/1/INVE_MEM_2012_141584.pdf
23277,https://oa.upm.es/44753/1/INVE_MEM_2015_204967.pdf
23278,
23279,https://link.springer.com/content/pdf/10.1007/978-0-387-34979-4_20.pdf
23280,https://www.revistadyo.es/DyO/index.php/dyo/article/download/404/424
23281,
23282,https://oa.upm.es/40960/1/INVE_MEM_2015_224638.pdf
23283,
23284,
23285,https://oa.upm.es/44313/1/INVE_MEM_1999_239181.pdf
23286,
23287,
23288,
23289,
23290,http://materconstrucc.revistas.csic.es/index.php/materconstrucc/article/download/1477/1730
23291,http://polipapers.upv.es/index.php/IA/article/download/3160/pdf_13
23292,
23293,https://oa.upm.es/9234/1/INVE_MEM_2010_85270.pdf
23294,
23295,
23296,
23297,http://revistademetalurgia.revistas.csic.es/index.php/revistademetalurgia/article/download/401/407
23298,
23299,http://downloads.hindawi.com/journals/jamc/1994/190420.pdf
23300,
23301,https://oa.upm.es/35642/1/INVE_MEM_2014_176132.pdf
23302,https://oa.upm.es/35450/1/INVE_MEM_2014_191506.pdf
23303,
23304,
23305,
23306,
23307,https://revistas.uned.es/index.php/ried/article/download/818/727
23308,
23309,https://oa.upm.es/16259/1/INVE_MEM_2012_132940.pdf
23310,
23311,https://oa.upm.es/5634/2/vpoet_ijswis.pdf
23312,http://revistas.inia.es/index.php/fs/article/download/866/863
23313,https://riunet.upv.es/bitstream/handle/10251/53237/Jim%c3%a9nez%20-%20Nonlinear%20Acoustic%20Waves%20in%20Complex%20Media.pdf?sequence=1&isAllowed=y
23314,
23315,
23316,
23317,https://revistademetalurgia.revistas.csic.es/index.php/revistademetalurgia/article/download/79/79/79
23318,
23319,
23320,https://oa.upm.es/62348/1/Active_materials_based_on_implanted.pdf
23321,
23322,
23323,https://oa.upm.es/11569/1/INVE_MEM_2011_102648.pdf
23324,
23325,
23326,
23327,
23328,https://oa.upm.es/29639/1/INVE_MEM_2013_170858.pdf
23329,
23330,
23331,https://oa.upm.es/6904/1/INVE_MEM_2010_75321.pdf
23332,
23333,
23334,
23335,
23336,
23337,
23338,https://oa.upm.es/7050/2/INVE_MEM_2010_76498.pdf
23339,
23340,http://www.scirp.org/journal/PaperDownload.aspx?paperID=5619
23341,
23342,https://accedacris.ulpgc.es/jspui/bitstream/10553/42968/1/onthediversity.pdf
23343,https://oa.upm.es/8356/2/INVE_MEM_2010_81526.pdf
23344,
23345,https://oa.upm.es/21574/1/Mesauring_dynamic_effects.pdf
23346,https://polipapers.upv.es/index.php/RIAI/article/download/9521/9480
23347,https://oa.upm.es/23242/1/A90L.pdf
23348,https://oa.upm.es/36649/1/INVE_MEM_2014_190743.pdf
23349,
23350,https://link.springer.com/content/pdf/10.1007%2Fs13748-011-0001-7.pdf
23351,
23352,https://oa.upm.es/11482/1/INVE_MEM_2011_105440.pdf
23353,https://www.revistas.usp.br/rai/article/download/79212/83284
23354,https://oa.upm.es/22045/1/Chaos_synchronization_in_optically_programmable_logic_cells.pdf
23355,https://oa.upm.es/13465/1/INVE_MEM_2011_112766.pdf
23356,
23357,
23358,http://oa.upm.es/34944/1/10.1177_0954409711411609.pdf
23359,https://oa.upm.es/15939/1/INVE_MEM_2012_131548.pdf
23360,
23361,
23362,
23363,https://oa.upm.es/8817/2/INVE_MEM_2010_87330.pdf
23364,https://oa.upm.es/6056/1/Vega_37.pdf
23365,https://riunet.upv.es/bitstream/10251/30838/1/OL_ST.pdf
23366,
23367,
23368,
23369,
23370,https://oa.upm.es/8524/2/INVE_MEM_2010_83598.pdf
23371,https://link.springer.com/content/pdf/10.1007/s00004-011-0104-2.pdf
23372,
23373,https://oa.upm.es/15571/1/ADVANCES_IN_ENGINEERING_SERBA_a_BIE_program.pdf
23374,
23375,https://oa.upm.es/30184/1/MULTIPHASE%20CURRENT.pdf
23376,
23377,
23378,https://oa.upm.es/40242/1/INVE_MEM_2014_218279.pdf
23379,http://grasasyaceites.revistas.csic.es/index.php/grasasyaceites/article/download/1541/1718
23380,http://revistas.inia.es/index.php/sjar/article/download/376/373
23381,
23382,https://oa.upm.es/11243/2/INVE_MEM_2011_90732.pdf
23383,
23384,
23385,
23386,https://oa.upm.es/45031/1/INVE_MEM_2015_226078.pdf
23387,
23388,https://oa.upm.es/23396/1/Wavelength_monitoring_with_semiconductor_laser_amplifiers.pdf
23389,
23390,
23391,http://www-gth.die.upm.es/research/documentation/AI-75Sta-02.pdf
23392,https://repositorio.unican.es/xmlui/bitstream/10902/2165/1/Model%20of%20an%20openable.pdf
23393,
23394,https://oa.upm.es/15834/1/INVE_MEM_2012_131072.pdf
23395,
23396,
23397,
23398,
23399,https://oa.upm.es/9219/2/INVE_MEM_2010_85236.pdf
23400,
23401,https://oa.upm.es/33079/1/INVE_MEM_2013_179045.pdf
23402,
23403,https://dl.acm.org/doi/pdf/10.5555/1610065.1610070
23404,
23405,https://oa.upm.es/23102/1/Transmission_of_digital_chaotic_and_information-bearing_signals_in_optical_communication_systems.pdf
23406,
23407,
23408,
23409,
23410,
23411,
23412,
23413,https://oa.upm.es/19355/1/INVE_MEM_2012_141584.pdf
23414,
23415,
23416,https://oa.upm.es/7268/1/2009_Robust_automatic_target_tracking_based_on_a_Bayesian_ego-motion_compensation_framework_for_airborne_FLIR_imagery.pdf
23417,
23418,
23419,
23420,https://oa.upm.es/41020/1/INVE_MEM_2015_225315.pdf
23421,
23422,
23423,
23424,https://dl.acm.org/doi/pdf/10.1145/329607.334742
23425,
23426,
23427,
23428,
23429,
23430,
23431,https://oa.upm.es/5077/2/INVE_MEM_2009_64193.pdf
23432,
23433,
23434,
23435,https://www.mdpi.com/1424-8220/13/6/7104/pdf?version=1403327930
23436,
23437,
23438,
23439,https://oa.upm.es/25683/1/INVE_MEM_2013_160038.pdf
23440,
23441,
23442,
23443,
23444,
23445,
23446,https://hal.inria.fr/hal-00850350/file/MSWIM2013v2.pdf
23447,https://oa.upm.es/21583/1/A51.pdf
23448,https://www.mdpi.com/1424-8220/9/12/10341/pdf?version=1403311971
23449,
23450,http://arxiv.org/pdf/quant-ph/0405012
23451,https://oa.upm.es/30598/1/06-building-decision-support.pdf
23452,
23453,
23454,
23455,https://oa.upm.es/36088/3/INVE_MEM_2014_197018.pdf
23456,
23457,https://oa.upm.es/12211/2/INVE_MEM_2011_97817.pdf
23458,https://polipapers.upv.es/index.php/wrs/article/download/819/869
23459,https://oa.upm.es/2701/1/INVE_MEM_2008_57421.pdf
23460,
23461,https://polipapers.upv.es/index.php/EGA/article/download/1536/1845
23462,https://oa.upm.es/8108/2/INVE_MEM_2010_81133.pdf
23463,
23464,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/2888/3195
23465,
23466,https://link.springer.com/content/pdf/10.1007%2Fs12021-013-9195-0.pdf
23467,
23468,
23469,https://www.scielo.br/j/rbf/a/hhkmmCRJR4PbJC4Yn7LVjPm/?lang=es&format=pdf
23470,
23471,
23472,
23473,
23474,https://content.sciendo.com/downloadpdf/journals/hukin/35/1/article-p27.pdf
23475,
23476,
23477,
23478,
23479,
23480,
23481,
23482,
23483,
23484,
23485,
23486,
23487,
23488,
23489,
23490,
23491,https://www.jstage.jst.go.jp/article/isijinternational/50/5/50_5_730/_pdf
23492,http://estudiosgeograficos.revistas.csic.es/index.php/estudiosgeograficos/article/download/347/346
23493,
23494,
23495,
23496,
23497,
23498,
23499,
23500,
23501,https://oa.upm.es/13209/1/INVE_MEM_2011_110431.pdf
23502,https://oa.upm.es/7169/2/INVE_MEM_2010_78414.pdf
23503,
23504,
23505,https://link.springer.com/content/pdf/10.1007%2Fs00004-013-0165-5.pdf
23506,
23507,
23508,
23509,https://oa.upm.es/15567/2/INVE_MEM_2012_118091.pdf
23510,
23511,
23512,
23513,
23514,
23515,
23516,
23517,
23518,https://oa.upm.es/20301/1/INVE_MEM_2012_133831.pdf
23519,
23520,
23521,http://oa.upm.es/855/1/2007_Automatic_aerial.pdf
23522,https://oa.upm.es/29100/1/INVE_MEM_2013_131811.pdf
23523,
23524,
23525,
23526,
23527,
23528,
23529,https://oa.upm.es/19500/1/INVE_MEM_2012_138921.pdf
23530,
23531,
23532,
23533,
23534,
23535,https://dl.acm.org/doi/pdf/10.1145/330560.330562
23536,
23537,
23538,
23539,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/1273/1357
23540,https://www.mdpi.com/1424-8220/14/3/3921/pdf?version=1403348310
23541,
23542,
23543,https://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/1289/1372/1826
23544,
23545,
23546,
23547,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/2813/3124
23548,
23549,
23550,
23551,
23552,
23553,https://eprints.ucm.es/id/eprint/12373/1/2001onalocal.pdf
23554,
23555,
23556,
23557,
23558,http://revistademetalurgia.revistas.csic.es/index.php/revistademetalurgia/article/download/1146/1158
23559,
23560,
23561,http://www.afrjournal.org/index.php/afr/article/download/304/413
23562,
23563,
23564,
23565,https://oa.upm.es/23383/1/20140324-Draft_CMPB_v.3.0.pdf
23566,
23567,
23568,
23569,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/3001/3330
23570,http://revistas.ucm.es/index.php/GEOP/article/download/39303/38732
23571,
23572,
23573,http://arxiv.org/pdf/0803.0849
23574,https://scielo.conicyt.cl/pdf/eure/v40n121/art03.pdf
23575,
23576,
23577,
23578,
23579,
23580,
23581,
23582,https://flore.unifi.it/bitstream/2158/600447/1/BruniNunoPrim.pdf
23583,
23584,http://clip.dia.fi.upm.es/papers/pcpe-pepm07.pdf
23585,
23586,
23587,
23588,
23589,
23590,
23591,
23592,
23593,https://repositorio.uam.es/bitstream/10486/667324/1/UMTS-HSDPA_taha-ahmed_TJEECS_2007.pdf
23594,https://oa.upm.es/67690/1/INVE_MEM_2015_337018.pdf
23595,https://oa.upm.es/36309/1/INVE_MEM_2014_188722.pdf
23596,
23597,
23598,http://roboticslab.uc3m.es/publications/WISP07SLAM.pdf
23599,
23600,http://downloads.hindawi.com/journals/mpe/2014/676313.pdf
23601,
23602,
23603,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/2942/3248
23604,
23605,
23606,https://polipapers.upv.es/index.php/RIAI/article/download/8441/8562
23607,
23608,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/4063/4642
23609,https://scielo.conicyt.cl/pdf/formuniv/v5n1/art04.pdf
23610,
23611,https://oa.upm.es/28931/1/INVE_MEM_2013_156782.pdf.pdf
23612,https://cimec.org.ar/ojs/index.php/mc/article/download/82/74
23613,https://biblio.ugent.be/publication/4423426/file/4423427.pdf
23614,
23615,
23616,
23617,
23618,https://oa.upm.es/15542/2/Energy_Policy.pdf
23619,https://oa.upm.es/30501/1/INVE_MEM_2012_173559.pdf
23620,
23621,https://oa.upm.es/37396/1/INVE_MEM_2014_191667.pdf
23622,
23623,
23624,
23625,
23626,
23627,
23628,
23629,
23630,https://e-archivo.uc3m.es/bitstream/10016/15655/1/subsampling_prieto_JCGS_1995.pdf
23631,
23632,
23633,
23634,https://oa.upm.es/30535/1/INVE_MEM_2012_173542.pdf
23635,
23636,https://oa.upm.es/37022/1/INVE_MEM_2014_197875.pdf
23637,
23638,https://www.frontiersin.org/articles/10.3389/fnins.2015.00145/pdf
23639,
23640,
23641,
23642,
23643,https://oa.upm.es/2604/1/INVE_MEM_2008_57084.pdf
23644,https://oa.upm.es/12636/2/INVE_MEM_2011_106889.pdf
23645,https://oa.upm.es/3047/2/INVE_MEM_2008_61549.pdf
23646,https://oa.upm.es/5272/2/INVE_MEM_2009_68356.pdf
23647,
23648,
23649,http://www.witpress.com/Secure/elibrary/papers/SC12/SC12057FU2.pdf
23650,https://bird.bcamath.org/bitstream/20.500.11824/1279/1/paper_WAVEGUIDES_JOCS12.pdf
23651,
23652,http://www.clip.dia.fi.upm.es/papers/tbhe-ipl09.pdf
23653,https://asp-eurasipjournals.springeropen.com/counter/pdf/10.1155/2010/837405
23654,http://downloads.hindawi.com/journals/stni/2013/380284.pdf
23655,
23656,
23657,
23658,
23659,https://oa.upm.es/7084/2/INVE_MEM_2010_77078.pdf
23660,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/786/871
23661,
23662,
23663,
23664,
23665,
23666,
23667,
23668,https://oa.upm.es/22887/1/INVE_MEM_2012_153316.pdf
23669,
23670,https://oa.upm.es/5563/1/INVE_MEM_2009_65819.pdf
23671,
23672,
23673,
23674,
23675,https://oa.upm.es/7977/2/INVE_MEM_2010_80330.pdf
23676,
23677,https://oa.upm.es/15341/1/INVE_MEM_2011_124518.pdf
23678,
23679,
23680,
23681,
23682,https://polipapers.upv.es/index.php/RIAI/article/download/9458/9429
23683,https://oa.upm.es/41936/1/INVE_MEM_2015_224023.pdf
23684,
23685,https://oa.upm.es/30514/1/INVE_MEM_2012_173545.pdf
23686,
23687,
23688,
23689,https://oa.upm.es/2603/1/INVE_MEM_2008_57080.pdf
23690,
23691,
23692,
23693,
23694,
23695,https://e-archivo.uc3m.es/bitstream/10016/14764/1/automatic_EMM_1994_ps.pdf
23696,
23697,http://eudl.eu/pdf/10.4108/icst.collaboratecom.2012.250412
23698,https://oa.upm.es/12091/2/INVE_MEM_2011_104666.pdf
23699,https://oa.upm.es/36199/1/INVE_MEM_2014_199157.pdf
23700,
23701,http://revistas.inia.es/index.php/sjar/article/download/4096/2071
23702,https://oa.upm.es/30488/1/INVE_MEM_2012_173574.pdf
23703,
23704,
23705,
23706,
23707,
23708,https://revistas.ucm.es/index.php/REVE/article/download/39592/38099
23709,http://www.mat.ucm.es/%7Ejidiaz/Publicaciones/ARTICULOS_PDF/A150.pdf
23710,
23711,
23712,
23713,
23714,
23715,
23716,http://www.scirp.org/journal/PaperDownload.aspx?paperID=16624
23717,https://arxiv.org/pdf/1303.0798
23718,
23719,https://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/1513/1701/2143
23720,
23721,
23722,
23723,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/1876/2076
23724,
23725,https://hal.archives-ouvertes.fr/hal-00569675/file/PEER_stage2_10.1088%252F0022-3727%252F43%252F33%252F335101.pdf
23726,
23727,
23728,
23729,
23730,https://oa.upm.es/10078/2/INVE_MEM_2006_92441.pdf
23731,https://oa.upm.es/2079/1/CANGAS_ART_2009_01.pdf
23732,
23733,
23734,
23735,
23736,
23737,
23738,
23739,https://oa.upm.es/19811/1/INVE_MEM_2012_132737.pdf
23740,http://bth.diva-portal.org/smash/get/diva2:833907/FULLTEXT01
23741,
23742,
23743,
23744,
23745,https://oa.upm.es/2443/2/INVE_MEM_2008_56094.pdf
23746,
23747,
23748,
23749,https://oa.upm.es/25685/1/INVE_MEM_2013_160026.pdf
23750,
23751,
23752,https://oa.upm.es/21642/1/Electrooptical_behavior_of_twisted-wedge_nematic_structures.pdf
23753,
23754,
23755,
23756,
23757,
23758,
23759,
23760,
23761,
23762,https://hal.archives-ouvertes.fr/hal-01201515/file/13595_2013_Article_314.pdf
23763,
23764,https://oa.upm.es/28876/1/INVE_MEM_2013_166245.pdf
23765,
23766,
23767,
23768,
23769,
23770,https://oa.upm.es/19717/1/INVE_MEM_2012_130647.pdf
23771,
23772,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/1290/1373
23773,http://scielo.isciii.es/pdf/cpd/v12s1/art12.pdf
23774,https://oa.upm.es/2811/2/INVE_MEM_2008_58805.pdf
23775,
23776,
23777,
23778,
23779,
23780,
23781,
23782,https://oa.upm.es/30604/1/99-knowledge-modeling-multiagent.pdf
23783,https://oa.upm.es/35617/1/INVE_MEM_2014_171982.pdf
23784,
23785,
23786,https://oa.upm.es/11650/2/INVE_MEM_2011_106194.pdf
23787,
23788,https://researchrepository.ucd.ie/bitstream/10197/5219/1/Undergraduate_Design_Experiences_in_the_Trans-Atlantic_Biosystems_Engineering_Network_%28TABE.NET%29.pdf
23789,
23790,https://link.springer.com/content/pdf/10.1007%2Fs40095-015-0164-2.pdf
23791,http://ojs.upv.es/index.php/wrs/article/download/816/827
23792,
23793,
23794,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/4211/4839
23795,
23796,
23797,
23798,
23799,
23800,
23801,http://www.dia.fi.upm.es/~pcr/publications/vlbv2003.pdf
23802,
23803,
23804,
23805,
23806,https://oa.upm.es/8730/2/INVE_MEM_2010_86196.pdf
23807,
23808,
23809,
23810,https://link.springer.com/content/pdf/10.1007%2Fs40091-014-0069-y.pdf
23811,https://oa.upm.es/7381/2/INVE_MEM_2010_75772.pdf
23812,http://cds.cern.ch/record/536352/files/sl-2001-069.pdf
23813,
23814,
23815,
23816,
23817,https://oa.upm.es/3642/1/INVE_MEM_2008_56304.pdf
23818,
23819,
23820,
23821,
23822,https://backend.orbit.dtu.dk/ws/files/6414605/Vivero.pdf
23823,
23824,
23825,
23826,http://revistas.inia.es/index.php/fs/article/download/1049/1046
23827,
23828,https://polipapers.upv.es/index.php/wrs/article/download/268/255
23829,
23830,https://oa.upm.es/4313/1/INVE_MEM_2008_59731.pdf
23831,https://oa.upm.es/22778/1/Optical_bistable_devices_as_sensing_elements.pdf
23832,https://revistas.inia.es/index.php/sjar/article/download/5246/1916
23833,
23834,
23835,
23836,
23837,https://oa.upm.es/13880/1/INVE_MEM_2010_115901.pdf
23838,
23839,
23840,http://eprints.ucm.es/40924/1/Application%20dynamic-OptEngine-2015.pdf
23841,
23842,
23843,
23844,
23845,https://europepmc.org/articles/pmc4141464?pdf=render
23846,
23847,
23848,
23849,
23850,http://www.scielo.br/pdf/bjm/v42n3/v42n3a13.pdf
23851,
23852,
23853,
23854,https://oa.upm.es/16338/1/INVE_MEM_2012_133293.pdf
